<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.08.01	06:25:00	23203.35	23207.23	23201.35	23206.85	262	0	230
2025.08.01	06:30:00	23206.98	23213.08	23202.85	23204.85	316	0	230
2025.08.01	06:35:00	23204.48	23204.73	23192.23	23194.73	372	0	230
2025.08.01	06:40:00	23194.85	23195.23	23186.48	23190.85	326	0	230
2025.08.01	06:45:00	23190.73	23195.73	23183.98	23185.23	408	0	230
2025.08.01	06:50:00	23185.48	23186.85	23181.60	23184.98	326	0	230
2025.08.01	06:55:00	23184.73	23186.35	23173.85	23175.73	416	0	230
2025.08.01	07:00:00	23175.85	23186.10	23167.73	23176.35	610	0	230
2025.08.01	07:05:00	23175.85	23187.98	23175.73	23181.73	408	0	230
2025.08.01	07:10:00	23181.23	23192.10	23180.35	23188.85	379	0	230
2025.08.01	07:15:00	23188.73	23192.23	23183.10	23190.35	293	0	230
2025.08.01	07:20:00	23190.23	23191.98	23183.48	23184.23	291	0	230
2025.08.01	07:25:00	23183.60	23186.35	23181.73	23183.48	259	0	230
2025.08.01	07:30:00	23183.73	23184.98	23178.75	23180.73	268	0	230
2025.08.01	07:35:00	23180.98	23184.35	23177.60	23183.98	259	0	230
2025.08.01	07:40:00	23184.85	23188.73	23183.60	23186.85	288	0	230
2025.08.01	07:45:00	23186.98	23186.98	23173.85	23174.60	316	0	230
2025.08.01	07:50:00	23175.23	23185.48	23173.23	23184.48	336	0	230
2025.08.01	07:55:00	23184.23	23186.35	23178.23	23185.60	267	0	230
2025.08.01	08:00:00	23185.48	23190.48	23183.98	23187.48	356	0	230
2025.08.01	08:05:00	23187.35	23195.60	23186.48	23192.23	334	0	230
2025.08.01	08:10:00	23192.73	23194.23	23183.23	23185.23	393	0	230
2025.08.01	08:15:00	23185.48	23187.35	23182.73	23186.35	338	0	230
2025.08.01	08:20:00	23185.85	23188.60	23180.98	23183.23	376	0	230
2025.08.01	08:25:00	23183.35	23183.85	23175.48	23177.98	333	0	230
2025.08.01	08:30:00	23177.73	23185.73	23177.23	23184.48	423	0	230
2025.08.01	08:35:00	23184.73	23185.23	23172.98	23175.23	409	0	230
2025.08.01	08:40:00	23175.10	23184.10	23168.79	23170.23	482	0	230
2025.08.01	08:45:00	23170.48	23173.85	23163.98	23168.23	537	0	230
2025.08.01	08:50:00	23169.10	23173.60	23161.23	23171.10	542	0	230
2025.08.01	08:55:00	23171.23	23173.48	23162.10	23163.73	482	0	230
2025.08.01	09:00:00	23163.73	23167.88	23157.78	23166.13	638	0	100
2025.08.01	09:05:00	23166.25	23167.00	23157.63	23165.13	630	0	100
2025.08.01	09:10:00	23165.00	23165.13	23145.23	23148.38	694	0	100
2025.08.01	09:15:00	23148.13	23153.90	23145.38	23150.50	541	0	100
2025.08.01	09:20:00	23150.63	23155.61	23145.75	23153.13	452	0	100
2025.08.01	09:25:00	23152.50	23153.88	23132.13	23133.00	705	0	100
2025.08.01	09:30:00	23132.88	23144.73	23127.50	23138.00	957	0	100
2025.08.01	09:35:00	23138.38	23139.50	23128.75	23133.53	682	0	100
2025.08.01	09:40:00	23133.90	23140.13	23133.32	23137.25	483	0	100
2025.08.01	09:45:00	23137.38	23148.13	23130.50	23145.00	550	0	100
2025.08.01	09:50:00	23144.88	23151.13	23136.25	23137.88	571	0	100
2025.08.01	09:55:00	23137.75	23140.53	23127.00	23140.03	823	0	100
2025.08.01	10:00:00	23139.90	23150.00	23117.63	23120.38	1553	0	100
2025.08.01	10:05:00	23120.13	23132.35	23101.13	23103.13	1523	0	100
2025.08.01	10:10:00	23103.00	23111.63	23094.13	23097.25	1440	0	100
2025.08.01	10:15:00	23098.50	23098.75	23075.63	23077.69	1539	0	100
2025.08.01	10:20:00	23077.69	23080.19	23062.13	23076.50	1731	0	100
2025.08.01	10:25:00	23076.38	23088.23	23058.78	23059.38	1471	0	100
2025.08.01	10:30:00	23059.25	23077.38	23045.78	23046.38	1540	0	100
2025.08.01	10:35:00	23046.88	23055.94	23029.12	23035.19	1658	0	100
2025.08.01	10:40:00	23035.81	23042.50	23015.87	23035.50	1630	0	100
2025.08.01	10:45:00	23035.13	23043.88	23014.25	23017.25	1418	0	100
2025.08.01	10:50:00	23017.00	23028.85	23002.35	23022.50	1512	0	100
2025.08.01	10:55:00	23021.75	23050.48	23017.78	23043.60	1326	0	100
2025.08.01	11:00:00	23044.60	23046.10	23022.63	23023.50	1645	0	100
2025.08.01	11:05:00	23023.25	23035.35	23016.13	23020.50	1560	0	100
2025.08.01	11:10:00	23020.13	23028.25	23001.65	23018.38	1476	0	100
2025.08.01	11:15:00	23018.13	23037.32	23017.88	23026.13	1295	0	100
2025.08.01	11:20:00	23026.00	23028.38	23001.39	23005.13	1214	0	100
2025.08.01	11:25:00	23005.00	23009.38	22944.74	22957.10	1615	0	100
2025.08.01	11:30:00	22957.23	22977.23	22951.90	22964.50	1693	0	100
2025.08.01	11:35:00	22964.63	22972.13	22938.52	22939.10	1613	0	100
2025.08.01	11:40:00	22938.50	22967.88	22936.01	22963.38	1557	0	100
2025.08.01	11:45:00	22963.25	22985.50	22961.63	22984.13	1319	0	100
2025.08.01	11:50:00	22983.50	22995.75	22974.13	22988.38	1279	0	100
2025.08.01	11:55:00	22988.13	22999.13	22984.47	22985.63	1250	0	100
2025.08.01	12:00:00	22984.63	23006.38	22978.73	23005.03	1085	0	100
2025.08.01	12:05:00	23004.90	23011.15	22989.13	22995.85	1160	0	100
2025.08.01	12:10:00	22995.73	23000.10	22982.13	22983.00	1074	0	100
2025.08.01	12:15:00	22983.13	22997.63	22974.88	22982.38	1144	0	100
2025.08.01	12:20:00	22982.13	22984.38	22967.63	22976.90	1161	0	100
2025.08.01	12:25:00	22977.28	22979.65	22964.88	22964.88	904	0	100
2025.08.01	12:30:00	22964.88	22984.38	22957.90	22976.50	1148	0	100
2025.08.01	12:35:00	22976.13	22992.75	22972.88	22991.63	1048	0	100
2025.08.01	12:40:00	22990.75	22997.88	22984.13	22993.63	996	0	100
2025.08.01	12:45:00	22993.50	23005.73	22991.75	23001.13	872	0	100
2025.08.01	12:50:00	23000.38	23003.88	22991.53	22994.63	917	0	100
2025.08.01	12:55:00	22994.88	23004.13	22993.63	22998.63	809	0	100
2025.08.01	13:00:00	22998.88	22998.88	22973.71	22978.98	1079	0	100
2025.08.01	13:05:00	22978.98	22983.50	22957.13	22971.88	1093	0	100
2025.08.01	13:10:00	22971.88	22979.88	22969.50	22973.13	972	0	100
2025.08.01	13:15:00	22973.88	22982.35	22965.38	22976.50	921	0	100
2025.08.01	13:20:00	22975.63	22980.88	22959.75	22971.58	827	0	100
2025.08.01	13:25:00	22971.96	22981.13	22954.60	22974.98	860	0	100
2025.08.01	13:30:00	22971.98	22976.75	22967.13	22972.25	912	0	100
2025.08.01	13:35:00	22972.13	22973.63	22955.38	22961.38	856	0	100
2025.08.01	13:40:00	22961.13	22962.48	22929.78	22930.53	1287	0	100
2025.08.01	13:45:00	22930.28	22950.94	22922.65	22930.69	1286	0	100
2025.08.01	13:50:00	22930.19	22933.88	22905.40	22907.98	1602	0	100
2025.08.01	13:55:00	22907.85	22928.38	22902.78	22926.88	1310	0	100
2025.08.01	14:00:00	22926.50	22940.86	22922.88	22935.89	1475	0	100
2025.08.01	14:05:00	22935.53	22949.38	22933.13	22947.25	1193	0	100
2025.08.01	14:10:00	22947.13	22972.98	22946.03	22971.75	1132	0	100
2025.08.01	14:15:00	22971.63	22983.73	22966.75	22974.88	1160	0	100
2025.08.01	14:20:00	22974.25	22982.73	22962.87	22972.73	969	0	100
2025.08.01	14:25:00	22972.65	22981.50	22972.40	22974.63	774	0	100
2025.08.01	14:30:00	22975.13	22984.50	22970.75	22973.13	1013	0	100
2025.08.01	14:35:00	22973.13	22993.88	22972.25	22988.13	876	0	100
2025.08.01	14:40:00	22987.38	22994.98	22982.65	22992.63	820	0	100
2025.08.01	14:45:00	22992.38	23000.23	22983.51	22983.72	881	0	100
2025.08.01	14:50:00	22983.62	22995.85	22981.75	22987.63	911	0	100
2025.08.01	14:55:00	22988.13	22996.25	22984.50	22992.25	820	0	100
2025.08.01	15:00:00	22993.25	22998.88	22979.81	22995.88	1107	0	100
2025.08.01	15:05:00	22996.13	22999.63	22990.00	22994.38	870	0	100
2025.08.01	15:10:00	22994.25	23004.63	22989.25	22995.13	947	0	100
2025.08.01	15:15:00	22995.38	22999.88	22980.63	22986.13	1173	0	100
2025.08.01	15:20:00	22986.63	22994.75	22979.65	22993.43	1092	0	100
2025.08.01	15:25:00	22993.43	22997.00	22983.48	22991.10	988	0	100
2025.08.01	15:30:00	22990.60	22990.63	22928.19	22928.19	2331	0	900
2025.08.01	15:35:00	22927.94	23000.48	22927.44	22989.75	2369	0	100
2025.08.01	15:40:00	22989.88	23036.87	22987.00	23020.00	2195	0	100
2025.08.01	15:45:00	23020.38	23020.38	22979.06	22979.46	1919	0	100
2025.08.01	15:50:00	22979.71	22988.25	22962.15	22975.63	1862	0	100
2025.08.01	15:55:00	22976.13	22979.50	22935.31	22939.98	1885	0	100
2025.08.01	16:00:00	22939.88	22973.52	22938.94	22949.15	1795	0	100
2025.08.01	16:05:00	22949.03	22962.75	22942.00	22949.00	1697	0	100
2025.08.01	16:10:00	22949.13	22960.25	22928.78	22930.28	1584	0	100
2025.08.01	16:15:00	22930.03	22942.25	22924.03	22940.13	1631	0	100
2025.08.01	16:20:00	22940.25	22940.38	22924.38	22933.50	1538	0	100
2025.08.01	16:25:00	22931.25	22959.88	22918.65	22958.15	2018	0	100
2025.08.01	16:30:00	22959.03	22966.25	22872.00	22885.88	2820	0	80
2025.08.01	16:35:00	22884.50	22908.01	22854.37	22867.73	2766	0	80
2025.08.01	16:40:00	22867.73	22867.73	22794.73	22794.85	2689	0	80
2025.08.01	16:45:00	22794.00	22805.20	22740.25	22740.25	2734	0	80
2025.08.01	16:50:00	22740.88	22785.65	22735.56	22758.37	2690	0	80
2025.08.01	16:55:00	22758.12	22780.73	22747.60	22758.85	2505	0	80
2025.08.01	17:00:00	22760.73	22760.73	22676.20	22735.85	2720	0	80
2025.08.01	17:05:00	22736.35	22772.85	22709.25	22763.88	2348	0	80
2025.08.01	17:10:00	22764.25	22803.33	22759.88	22784.38	2625	0	80
2025.08.01	17:15:00	22784.38	22839.85	22781.63	22813.20	2643	0	80
2025.08.01	17:20:00	22813.83	22848.53	22802.13	22844.04	2705	0	80
2025.08.01	17:25:00	22845.29	22862.13	22825.23	22858.85	2562	0	80
2025.08.01	17:30:00	22859.35	22897.35	22846.25	22884.70	2567	0	80
2025.08.01	17:35:00	22883.20	22895.60	22852.01	22856.10	2544	0	80
2025.08.01	17:40:00	22855.98	22874.60	22830.36	22834.35	2581	0	80
2025.08.01	17:45:00	22834.85	22887.10	22820.13	22832.48	2637	0	80
2025.08.01	17:50:00	22832.48	22843.73	22802.10	22815.35	2506	0	80
2025.08.01	17:55:00	22815.23	22841.60	22797.08	22806.38	2422	0	80
2025.08.01	18:00:00	22806.50	22814.99	22778.13	22800.76	2470	0	80
2025.08.01	18:05:00	22800.63	22823.90	22798.65	22807.98	2452	0	80
2025.08.01	18:10:00	22807.85	22833.41	22795.52	22798.20	2435	0	80
2025.08.01	18:15:00	22798.32	22832.63	22793.76	22802.99	2380	0	80
2025.08.01	18:20:00	22803.24	22822.56	22784.56	22787.06	2315	0	80
2025.08.01	18:25:00	22786.93	22801.89	22776.62	22779.64	2227	0	80
2025.08.01	18:30:00	22779.14	22795.81	22772.45	22780.89	2339	0	80
2025.08.01	18:35:00	22780.27	22831.99	22778.17	22827.77	2302	0	80
2025.08.01	18:40:00	22827.89	22868.29	22825.64	22865.53	2301	0	80
2025.08.01	18:45:00	22865.65	22888.21	22854.13	22867.49	2263	0	80
2025.08.01	18:50:00	22867.87	22872.77	22851.72	22866.77	2154	0	80
2025.08.01	18:55:00	22867.51	22882.96	22853.14	22881.16	2036	0	80
2025.08.01	19:00:00	22881.28	22905.35	22875.44	22901.42	2222	0	80
2025.08.01	19:05:00	22901.42	22908.85	22886.89	22893.29	2137	0	80
2025.08.01	19:10:00	22893.29	22898.98	22876.38	22897.80	2083	0	80
2025.08.01	19:15:00	22898.29	22904.14	22878.53	22900.85	2072	0	80
2025.08.01	19:20:00	22900.85	22906.41	22882.59	22898.87	2014	0	80
2025.08.01	19:25:00	22899.11	22919.54	22885.59	22887.10	2104	0	80
2025.08.01	19:30:00	22887.10	22897.27	22871.98	22897.02	2198	0	80
2025.08.01	19:35:00	22896.90	22898.75	22859.44	22864.40	2143	0	80
2025.08.01	19:40:00	22864.53	22865.77	22832.13	22840.03	2133	0	80
2025.08.01	19:45:00	22839.16	22860.21	22824.73	22828.91	2112	0	80
2025.08.01	19:50:00	22829.16	22831.90	22795.06	22800.52	2086	0	80
2025.08.01	19:55:00	22800.89	22807.10	22754.39	22761.69	2349	0	80
2025.08.01	20:00:00	22761.19	22780.72	22741.72	22748.45	2475	0	80
2025.08.01	20:05:00	22748.70	22772.74	22734.19	22764.08	2319	0	80
2025.08.01	20:10:00	22764.58	22769.51	22739.75	22741.19	2167	0	80
2025.08.01	20:15:00	22741.44	22751.10	22728.94	22734.29	2083	0	80
2025.08.01	20:20:00	22733.55	22754.05	22729.52	22734.73	2181	0	80
2025.08.01	20:25:00	22734.73	22739.89	22714.22	22727.53	2204	0	80
2025.08.01	20:30:00	22727.03	22758.39	22723.68	22739.34	2219	0	80
2025.08.01	20:35:00	22739.10	22739.72	22708.31	22715.47	2042	0	80
2025.08.01	20:40:00	22715.84	22745.93	22712.69	22732.14	2123	0	80
2025.08.01	20:45:00	22732.02	22742.70	22715.19	22737.39	2110	0	80
2025.08.01	20:50:00	22738.01	22753.83	22727.52	22733.77	1989	0	80
2025.08.01	20:55:00	22733.89	22734.95	22707.02	22725.39	2090	0	80
2025.08.01	21:00:00	22725.14	22734.55	22704.95	22707.77	2145	0	80
2025.08.01	21:05:00	22707.52	22719.34	22670.53	22689.46	2112	0	80
2025.08.01	21:10:00	22690.52	22703.98	22673.12	22684.20	2258	0	80
2025.08.01	21:15:00	22684.07	22716.21	22683.33	22703.87	2142	0	80
2025.08.01	21:20:00	22703.87	22738.30	22690.14	22738.30	2109	0	80
2025.08.01	21:25:00	22738.54	22776.18	22732.08	22769.19	2057	0	80
2025.08.01	21:30:00	22769.32	22795.13	22759.26	22779.28	2059	0	80
2025.08.01	21:35:00	22779.17	22797.71	22773.71	22796.47	1968	0	80
2025.08.01	21:40:00	22795.72	22819.38	22790.03	22818.28	1900	0	80
2025.08.01	21:45:00	22818.40	22819.91	22781.70	22789.25	2124	0	80
2025.08.01	21:50:00	22789.38	22790.84	22732.84	22734.91	2267	0	80
2025.08.01	21:55:00	22735.04	22766.92	22727.55	22749.65	2292	0	80
2025.08.01	22:00:00	22749.40	22764.52	22734.48	22738.08	2184	0	80
2025.08.01	22:05:00	22737.46	22769.53	22737.46	22751.91	2130	0	80
2025.08.01	22:10:00	22751.91	22761.89	22742.51	22755.04	2083	0	80
2025.08.01	22:15:00	22754.17	22780.25	22749.85	22777.04	2025	0	80
2025.08.01	22:20:00	22777.04	22778.16	22741.09	22766.99	2105	0	80
2025.08.01	22:25:00	22766.86	22768.37	22746.08	22756.81	2083	0	80
2025.08.01	22:30:00	22755.95	22768.30	22717.36	22763.67	2288	0	80
2025.08.01	22:35:00	22763.91	22767.21	22748.10	22750.88	1979	0	80
2025.08.01	22:40:00	22750.88	22772.24	22748.64	22765.77	1932	0	80
2025.08.01	22:45:00	22766.14	22818.99	22758.53	22801.78	2209	0	80
2025.08.01	22:50:00	22801.53	22821.20	22748.86	22778.71	2541	0	80
2025.08.01	22:55:00	22779.08	22792.30	22754.90	22761.40	2422	0	80
2025.08.01	23:00:00	22760.28	22772.80	22754.15	22762.75	1709	0	80
2025.08.01	23:05:00	22762.50	22766.15	22750.80	22752.05	1191	0	80
2025.08.01	23:10:00	22751.93	22773.15	22751.15	22771.90	1031	0	80
2025.08.01	23:15:00	22771.90	22772.53	22756.28	22763.03	847	0	80
2025.08.01	23:20:00	22762.90	22768.90	22760.78	22763.28	598	0	230
2025.08.01	23:25:00	22763.40	22769.38	22756.90	22765.03	571	0	230
2025.08.01	23:30:00	22764.78	22766.65	22753.80	22756.40	579	0	230
2025.08.01	23:35:00	22756.78	22760.00	22754.40	22755.28	476	0	230
2025.08.01	23:40:00	22755.40	22758.15	22753.53	22756.90	412	0	230
2025.08.01	23:45:00	22757.03	22757.40	22745.90	22754.53	561	0	230
2025.08.04	01:00:00	22754.90	22779.48	22723.48	22752.73	1122	0	80
2025.08.04	01:05:00	22752.10	22757.98	22708.23	22724.85	1080	0	80
2025.08.04	01:10:00	22725.35	22735.35	22711.73	22717.98	868	0	80
2025.08.04	01:15:00	22718.60	22745.48	22713.48	22740.98	778	0	80
2025.08.04	01:20:00	22740.85	22745.60	22729.10	22737.98	747	0	80
2025.08.04	01:25:00	22737.98	22747.23	22734.73	22747.23	618	0	230
2025.08.04	01:30:00	22747.48	22760.35	22743.23	22759.23	841	0	230
2025.08.04	01:35:00	22759.35	22779.48	22755.85	22778.85	801	0	230
2025.08.04	01:40:00	22777.98	22784.98	22769.73	22770.48	642	0	230
2025.08.04	01:45:00	22769.85	22790.20	22768.98	22782.35	537	0	230
2025.08.04	01:50:00	22782.48	22798.98	22781.85	22797.73	645	0	230
2025.08.04	01:55:00	22797.60	22801.23	22789.73	22794.85	509	0	230
2025.08.04	02:00:00	22794.98	22795.73	22779.23	22781.35	655	0	230
2025.08.04	02:05:00	22781.23	22785.48	22769.98	22785.48	594	0	230
2025.08.04	02:10:00	22785.60	22786.08	22768.23	22779.48	534	0	230
2025.08.04	02:15:00	22779.85	22805.10	22779.85	22804.23	673	0	230
2025.08.04	02:20:00	22804.48	22815.10	22800.13	22810.80	713	0	230
2025.08.04	02:25:00	22810.55	22816.48	22803.10	22807.10	575	0	230
2025.08.04	02:30:00	22806.73	22807.73	22778.10	22780.60	955	0	230
2025.08.04	02:35:00	22780.98	22785.60	22774.85	22779.23	710	0	230
2025.08.04	02:40:00	22778.60	22788.25	22770.48	22787.48	735	0	230
2025.08.04	02:45:00	22787.73	22801.98	22777.60	22800.35	926	0	230
2025.08.04	02:50:00	22800.10	22809.35	22798.98	22807.73	696	0	230
2025.08.04	02:55:00	22807.98	22810.73	22794.48	22810.60	709	0	230
2025.08.04	03:00:00	22810.85	22813.10	22801.35	22803.73	1129	0	230
2025.08.04	03:05:00	22803.98	22812.23	22800.85	22810.35	832	0	230
2025.08.04	03:10:00	22810.23	22822.48	22809.73	22813.98	942	0	230
2025.08.04	03:15:00	22814.23	22825.85	22813.98	22822.98	839	0	230
2025.08.04	03:20:00	22822.73	22827.60	22815.85	22817.48	853	0	230
2025.08.04	03:25:00	22817.60	22823.48	22813.10	22821.10	759	0	230
2025.08.04	03:30:00	22820.98	22822.23	22804.48	22805.85	850	0	230
2025.08.04	03:35:00	22806.10	22819.73	22804.73	22808.98	776	0	230
2025.08.04	03:40:00	22808.60	22822.35	22807.48	22816.48	688	0	230
2025.08.04	03:45:00	22816.35	22834.48	22814.48	22833.85	856	0	230
2025.08.04	03:50:00	22834.10	22846.63	22828.48	22837.10	967	0	230
2025.08.04	03:55:00	22837.10	22840.23	22829.23	22839.73	749	0	230
2025.08.04	04:00:00	22839.73	22848.48	22837.73	22840.48	808	0	230
2025.08.04	04:05:00	22838.85	22840.60	22817.63	22820.23	1013	0	230
2025.08.04	04:10:00	22820.35	22833.98	22815.23	22819.33	836	0	230
2025.08.04	04:15:00	22819.08	22839.85	22819.08	22838.23	913	0	230
2025.08.04	04:20:00	22837.98	22846.35	22830.10	22833.23	778	0	230
2025.08.04	04:25:00	22833.35	22844.10	22831.85	22833.60	638	0	230
2025.08.04	04:30:00	22833.85	22848.48	22833.85	22844.60	744	0	230
2025.08.04	04:35:00	22844.48	22855.60	22837.23	22850.48	830	0	230
2025.08.04	04:40:00	22850.48	22851.73	22837.10	22841.60	744	0	230
2025.08.04	04:45:00	22841.48	22847.48	22838.23	22839.60	579	0	230
2025.08.04	04:50:00	22839.23	22842.60	22832.23	22836.98	541	0	230
2025.08.04	04:55:00	22836.73	22845.48	22835.23	22843.23	538	0	230
2025.08.04	05:00:00	22843.23	22846.23	22836.60	22842.73	592	0	230
2025.08.04	05:05:00	22842.48	22848.73	22839.48	22840.48	543	0	230
2025.08.04	05:10:00	22840.48	22849.98	22834.73	22848.10	575	0	230
2025.08.04	05:15:00	22848.10	22852.73	22843.75	22847.85	546	0	230
2025.08.04	05:20:00	22847.98	22855.85	22846.73	22854.73	528	0	230
2025.08.04	05:25:00	22854.60	22856.10	22847.60	22847.73	378	0	230
2025.08.04	05:30:00	22847.98	22850.48	22844.73	22849.60	384	0	230
2025.08.04	05:35:00	22849.73	22853.60	22847.35	22851.48	359	0	230
2025.08.04	05:40:00	22851.35	22856.60	22850.73	22855.60	241	0	230
2025.08.04	05:45:00	22855.48	22860.98	22848.73	22860.35	423	0	230
2025.08.04	05:50:00	22860.10	22864.60	22858.73	22863.60	389	0	230
2025.08.04	05:55:00	22863.10	22866.98	22862.98	22863.60	300	0	230
2025.08.04	06:00:00	22863.98	22866.73	22860.10	22860.48	358	0	230
2025.08.04	06:05:00	22859.98	22865.98	22856.48	22863.98	345	0	230
2025.08.04	06:10:00	22864.23	22865.23	22862.60	22862.73	229	0	230
2025.08.04	06:15:00	22862.60	22863.10	22854.85	22862.73	325	0	230
2025.08.04	06:20:00	22861.35	22861.98	22854.85	22856.73	338	0	230
2025.08.04	06:25:00	22856.48	22860.23	22851.85	22859.10	326	0	230
2025.08.04	06:30:00	22859.23	22862.48	22857.73	22860.48	318	0	230
2025.08.04	06:35:00	22860.10	22860.35	22856.73	22857.35	271	0	230
2025.08.04	06:40:00	22856.73	22869.95	22855.23	22868.73	397	0	230
2025.08.04	06:45:00	22868.60	22873.10	22864.48	22871.60	415	0	230
2025.08.04	06:50:00	22871.85	22872.48	22865.98	22871.85	377	0	230
2025.08.04	06:55:00	22872.35	22873.10	22869.73	22872.23	277	0	230
2025.08.04	07:00:00	22871.60	22872.60	22865.35	22867.98	309	0	230
2025.08.04	07:05:00	22868.23	22868.23	22863.98	22867.60	318	0	230
2025.08.04	07:10:00	22867.35	22868.73	22858.98	22859.35	330	0	230
2025.08.04	07:15:00	22859.48	22860.98	22843.10	22847.98	490	0	230
2025.08.04	07:20:00	22847.73	22851.98	22837.60	22840.60	529	0	230
2025.08.04	07:25:00	22840.48	22851.60	22839.98	22851.35	451	0	230
2025.08.04	07:30:00	22851.35	22860.85	22845.98	22858.73	501	0	230
2025.08.04	07:35:00	22858.98	22865.35	22855.48	22862.23	409	0	230
2025.08.04	07:40:00	22862.48	22862.98	22856.10	22857.73	304	0	230
2025.08.04	07:45:00	22857.23	22858.98	22850.23	22853.48	264	0	230
2025.08.04	07:50:00	22854.73	22858.23	22852.60	22855.60	234	0	230
2025.08.04	07:55:00	22855.73	22855.73	22849.48	22853.48	258	0	230
2025.08.04	08:00:00	22853.48	22857.23	22851.73	22856.23	376	0	230
2025.08.04	08:05:00	22855.98	22857.73	22849.38	22850.85	420	0	230
2025.08.04	08:10:00	22850.73	22853.85	22847.35	22850.73	338	0	230
2025.08.04	08:15:00	22850.60	22860.98	22845.48	22858.73	443	0	230
2025.08.04	08:20:00	22858.73	22863.73	22854.38	22862.35	379	0	230
2025.08.04	08:25:00	22862.48	22865.23	22859.35	22864.48	335	0	230
2025.08.04	08:30:00	22864.48	22878.98	22861.73	22875.23	653	0	230
2025.08.04	08:35:00	22875.35	22878.98	22870.73	22871.23	453	0	230
2025.08.04	08:40:00	22870.98	22879.98	22869.48	22876.48	483	0	230
2025.08.04	08:45:00	22875.85	22876.73	22871.73	22875.73	353	0	230
2025.08.04	08:50:00	22875.73	22879.85	22875.48	22877.98	290	0	230
2025.08.04	08:55:00	22877.85	22878.10	22864.73	22867.73	393	0	230
2025.08.04	09:00:00	22867.48	22877.35	22865.48	22876.98	641	0	230
2025.08.04	09:05:00	22876.73	22881.98	22870.23	22874.35	728	0	230
2025.08.04	09:10:00	22874.35	22884.73	22867.60	22880.98	623	0	230
2025.08.04	09:15:00	22881.73	22883.25	22875.63	22879.38	495	0	100
2025.08.04	09:20:00	22879.50	22880.88	22857.75	22858.13	625	0	100
2025.08.04	09:25:00	22858.38	22870.13	22850.38	22869.50	871	0	100
2025.08.04	09:30:00	22869.38	22869.38	22847.17	22848.88	911	0	100
2025.08.04	09:35:00	22848.75	22855.13	22833.00	22841.25	877	0	100
2025.08.04	09:40:00	22841.38	22861.38	22835.88	22860.50	845	0	100
2025.08.04	09:45:00	22860.38	22869.13	22852.50	22867.13	533	0	100
2025.08.04	09:50:00	22866.88	22878.88	22863.88	22874.13	603	0	100
2025.08.04	09:55:00	22873.88	22881.47	22866.88	22873.38	618	0	100
2025.08.04	10:00:00	22870.88	22878.75	22860.72	22877.88	1367	0	100
2025.08.04	10:05:00	22877.75	22891.63	22871.38	22890.13	1119	0	100
2025.08.04	10:10:00	22890.38	22900.85	22883.25	22890.94	1068	0	100
2025.08.04	10:15:00	22890.81	22890.94	22882.88	22889.00	827	0	100
2025.08.04	10:20:00	22888.88	22899.25	22879.63	22889.13	943	0	100
2025.08.04	10:25:00	22888.25	22901.85	22887.88	22898.00	899	0	100
2025.08.04	10:30:00	22898.00	22920.00	22896.13	22918.38	989	0	100
2025.08.04	10:35:00	22918.50	22927.13	22914.28	22916.50	855	0	100
2025.08.04	10:40:00	22916.25	22924.88	22912.65	22914.38	765	0	100
2025.08.04	10:45:00	22914.13	22922.88	22906.75	22910.23	897	0	100
2025.08.04	10:50:00	22910.35	22911.98	22894.48	22903.63	881	0	100
2025.08.04	10:55:00	22904.38	22907.75	22888.13	22893.38	863	0	100
2025.08.04	11:00:00	22894.75	22911.35	22889.00	22907.13	1090	0	100
2025.08.04	11:05:00	22907.63	22919.90	22900.13	22919.38	956	0	100
2025.08.04	11:10:00	22919.88	22926.35	22906.85	22925.85	977	0	100
2025.08.04	11:15:00	22925.23	22934.50	22923.78	22928.13	964	0	100
2025.08.04	11:20:00	22928.25	22929.13	22916.90	22928.88	754	0	100
2025.08.04	11:25:00	22928.75	22931.23	22919.73	22920.63	784	0	100
2025.08.04	11:30:00	22920.75	22926.25	22915.40	22923.13	741	0	100
2025.08.04	11:35:00	22923.88	22930.00	22920.13	22928.84	698	0	100
2025.08.04	11:40:00	22928.86	22930.73	22923.25	22930.25	591	0	100
2025.08.04	11:45:00	22930.00	22932.88	22925.38	22932.25	542	0	100
2025.08.04	11:50:00	22932.38	22942.85	22929.25	22940.25	660	0	100
2025.08.04	11:55:00	22940.00	22945.00	22936.13	22942.38	595	0	100
2025.08.04	12:00:00	22942.38	22949.50	22940.88	22948.63	745	0	100
2025.08.04	12:05:00	22949.13	22950.63	22939.25	22939.63	591	0	100
2025.08.04	12:10:00	22939.75	22955.25	22939.63	22953.25	569	0	100
2025.08.04	12:15:00	22953.38	22954.50	22944.90	22954.00	577	0	100
2025.08.04	12:20:00	22953.88	22954.98	22948.13	22949.88	444	0	100
2025.08.04	12:25:00	22950.13	22951.75	22936.63	22939.34	610	0	100
2025.08.04	12:30:00	22939.22	22948.88	22939.22	22948.38	507	0	100
2025.08.04	12:35:00	22948.63	22956.60	22946.28	22956.35	471	0	80
2025.08.04	12:40:00	22956.60	22959.63	22951.00	22951.13	492	0	80
2025.08.04	12:45:00	22951.00	22952.32	22938.50	22944.50	765	0	100
2025.08.04	12:50:00	22944.63	22946.63	22937.90	22942.88	624	0	100
2025.08.04	12:55:00	22943.13	22945.88	22936.38	22937.88	493	0	100
